1797,5972
1797,7291
1797,7680
1797,10992
1797,11427
1797,11633
1798,1809
1798,5971
1798,7293
1798,7737
1798,11428
1798,11634
1799,1810
1799,5690
1799,5891
1799,7295
1799,7675
1799,11021
1799,11429
1799,11635
1800,1828
1800,1831
1800,5750
1800,5892
1800,8583
1800,9724
1800,11026
1800,11629
1801,1829
1801,5753
1801,5895
1801,8585
1801,9725
1801,11022
1801,11642
1802,1830
1802,5754
1802,5961
1802,8584
1802,9722
1802,11024
1802,11648
1803,5752
1803,5894
1803,8586
1803,11025
1803,11627
1804,1832
1804,2204
1804,5751
1804,5893
1804,8636
1804,11023
1805,1833
1805,5755
1805,5930
1805,8587
1805,9723
1805,11019
1808,5680
1808,5972
1808,7291
1808,7910
1808,8788
1808,10992
1808,11427
1808,11633
1809,5971
1809,7293
1809,7941
1809,8786
1809,11428
1809,11634
1810,5690
1810,5891
1810,7295
1810,7937
1810,8709
1810,11021
1810,11429
1810,11635
1811,5672
1811,5878
1811,6511
1811,6874
1811,7890
1811,8666
1811,9945
1811,10927
1811,11389
1811,11710
1812,5737
1812,5960
1812,8401
1812,8834
1812,10991
1812,11351
1813,5671
1813,5906
1813,7889
1813,8665
1813,9943
1813,10928
1813,11392
1813,11711
1815,5681
1815,5913
1815,11754
1816,9942
1817,5673
1817,6541
1817,7894
1817,9774
1817,10933
1817,11583
1818,5683
1818,5923
1818,6514
1818,6877
1818,9790
1819,5674
1819,5903
1819,6772
1819,6998
1819,7893
1819,9765
1819,11006
1820,5694
1820,9735
1822,5800
1822,6009
1822,6671
1822,6959
1822,10963
1824,9813
1825,6513
1825,6876
1825,9817
1826,5688
1826,5922
1826,6517
1826,6880
1826,7909
1826,8810
1826,11010
1826,11404
1826,11661
1827,6489
1827,6858
1827,7907
1827,10942
1827,11396
1827,11657
1828,5750
1828,5892
1828,8927
1828,11026
1828,11629
1829,5753
1829,5895
1829,8928
1829,11022
1829,11642
1830,5754
1830,5961
1830,8929
1830,11024
1830,11648
1831,5752
1831,5894
1831,8926
1831,11025
1831,11627
1832,5751
1832,5893
1832,8925
1832,11023
1833,5755
1833,5930
1833,8932
1833,11019
1837,9192
1841,9202
1842,11040
1844,9793
1844,11068
1845,11128
1847,9199
1849,11055
1858,6593
1858,6916
1858,8871
1858,9730
1858,11728
1859,5815
1859,6578
1859,6913
1859,8076
1859,8696
1859,9840
1859,11532
1859,11742
1860,6709
1860,6982
1860,8082
1860,8872
1860,9882
1860,11489
1861,8100
1861,9883
1862,8080
1863,5811
1863,6573
1863,6910
1863,8077
1863,8695
1863,9891
1863,10969
1863,11485
1863,11724
1864,5814
1864,6711
1864,6984
1864,8072
1864,8873
1864,9896
1864,11494
1865,6714
1865,6986
1866,5813
1866,6653
1866,6953
1866,8074
1866,8698
1866,9897
1866,10966
1866,11486
1866,11725
1867,6659
1867,6955
1867,8877
1867,9897
1868,6708
1868,6981
1868,8073
1868,8874
1868,9917
1868,11490
1869,5707
1869,5888
1869,6584
1869,6915
1869,8081
1869,8694
1869,9926
1869,11533
1869,11741
1870,11546
1871,5816
1871,6556
1871,6901
1871,8075
1871,8697
1871,9930
1871,10935
1871,11487
1871,11726
1872,5812
1872,6710
1872,6983
1872,8071
1872,8875
1872,9932
1872,11493
1873,8131
1873,8995
1874,8132
1874,8996
1875,8133
1875,8998
1876,8134
1876,8999
1877,8136
1877,9001
1878,8135
1878,9000
1879,8139
1879,9011
1880,6488
1880,6857
1880,8141
1880,9006
1881,6487
1881,6856
1881,8140
1881,9007
1882,6519
1882,6884
1882,8137
1882,9010
1883,6036
1883,6660
1883,6956
1883,8687
1887,6052
1887,7978
1888,6053
1888,8477
1889,6054
1889,11526
1890,5712
1890,5858
1890,6429
1890,6804
1890,11452
1890,11733
1891,7970
1892,5203
1892,6647
1892,6947
1892,11524
1892,11730
1893,5242
1893,6043
1893,6561
1893,6904
1893,8151
1893,8739
1893,10973
1893,11553
1894,6044
1894,6597
1894,6919
1894,8150
1894,8740
1894,10974
1894,11554
1895,5367
1895,6045
1895,6534
1895,6885
1895,8149
1895,8738
1895,10975
1896,4869
1896,5779
1896,5988
1896,6459
1896,6833
1896,7982
1896,8759
1896,11668
1897,4870
1897,6456
1897,6830
1897,7996
1897,11377
1897,11669
1898,4886
1898,5780
1898,5989
1898,6460
1898,6834
1898,7924
1898,8760
1898,11001
1898,11387
1898,11671
1899,5140
1899,6665
1899,8026
1900,5145
1900,5697
1900,5888
1900,6622
1900,6928
1900,8154
1900,9048
1900,11676
1901,5146
1901,6618
1901,6925
1901,7976
1901,11677
1902,5153
1902,5774
1902,5983
1902,6423
1902,6798
1902,7975
1902,8764
1902,11385
1902,11678
